Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Payton Pritchard,34:45,5,13,.385,3,9,.333,0,0,,1,2,3,4,0,0,1,1,13,8.6,-13
Derrick White,32:35,2,13,.154,1,7,.143,1,2,.500,0,1,1,4,1,0,1,3,6,-0.8,-7
Jaylen Brown,31:39,9,18,.500,1,4,.250,7,9,.778,1,7,8,4,2,0,3,5,26,18.8,-4
Neemias Queta,29:11,8,12,.667,0,0,,0,0,,5,7,12,3,0,1,0,5,16,17.2,-5
Jordan Walsh,24:08,4,7,.571,1,2,.500,0,0,,2,4,6,0,1,0,1,1,9,7.9,+8
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Anfernee Simons,33:02,10,16,.625,2,6,.333,1,1,1.000,0,3,3,4,2,0,4,4,23,15.9,-10
Luka Garza,16:50,2,5,.400,2,2,1.000,1,2,.500,3,1,4,1,0,0,1,2,7,5.2,-5
Sam Hauser,14:12,0,3,.000,0,3,.000,0,0,,1,3,4,2,0,0,1,2,0,-0.9,-6
Baylor Scheierman,11:10,2,2,1.000,1,1,1.000,0,0,,0,2,2,1,0,0,0,1,5,5.3,-8
Josh Minott,7:15,0,0,,0,0,,0,0,,1,0,1,1,0,0,1,0,0,0.4,-2
Hugo González,5:13,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,0,1,0,-0.1,+12
Chris Boucher,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Xavier Tillman Sr.,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,42,90,.467,11,34,.324,10,14,.714,14,30,44,24,7,1,13,25,105,,
