Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Maxey,41:43,.554,.450,.450,.600,2.7,13.7,8.1,31.4,0.0,2.4,7.3,27.0,126,123,-0.2
VJ Edgecombe,39:36,.472,.433,.200,.133,2.8,14.4,8.6,28.8,3.6,2.6,11.2,18.7,112,115,-0.3
Kelly Oubre Jr.,37:26,.839,.800,.300,.300,0.0,3.1,1.5,4.0,2.5,0.0,0.0,12.5,170,122,2.3
Joel Embiid,20:07,.758,.773,.545,.455,0.0,11.4,5.6,39.3,4.7,0.0,23.3,35.4,114,115,12.1
Dominick Barlow,15:45,.500,.500,.500,.000,7.1,21.8,14.3,0.0,0.0,0.0,33.3,7.9,81,122,-10.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Quentin Grimes,30:16,.741,.679,.571,.357,3.7,7.6,5.6,21.2,0.0,0.0,11.0,24.9,140,126,3.3
Andre Drummond,15:49,.478,.500,.167,.500,42.3,50.6,46.4,19.0,5.9,0.0,0.0,19.1,141,99,6.2
Jabari Walker,14:51,.000,.000,1.000,.000,7.5,23.1,15.2,0.0,0.0,13.8,40.0,13.9,17,114,-19.0
Justin Edwards,12:29,.900,.900,1.000,.000,0.0,9.2,4.5,0.0,0.0,0.0,28.6,23.2,96,125,-5.0
Adem Bona,11:58,.266,.000,.000,2.000,0.0,0.0,0.0,9.8,3.9,8.5,0.0,6.5,91,116,-1.6
Johni Broome,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Eric Gordon,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kyle Lowry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.618,.575,.448,.368,25.6,69.0,47.1,70.7,9.8,10.6,12.9,100.0,122.4,118.5,
