Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Evan Mobley,35:35,.707,.706,.294,.471,7.6,18.2,12.0,19.1,4.2,2.6,12.8,27.8,127,111,10.0
De'Andre Hunter,33:56,.604,.556,.667,.444,2.7,19.1,9.4,11.5,0.0,2.7,12.2,30.4,111,120,0.1
Jaylon Tyson,33:20,.643,.643,.571,.000,2.7,7.8,4.8,22.2,0.0,8.3,12.5,20.2,119,119,3.2
Dean Wade,30:17,.317,.214,.714,.286,3.0,12.9,7.0,18.4,4.9,6.1,0.0,10.9,103,108,1.7
Lonzo Ball,25:57,.571,.571,.571,.000,3.5,20.0,10.3,30.4,1.9,0.0,22.2,14.6,110,117,-0.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Craig Porter Jr.,20:51,.425,.500,.400,.400,8.7,12.4,10.2,7.3,2.4,8.9,14.5,13.9,89,112,-2.2
Larry Nance Jr.,19:30,.000,.000,.667,.000,4.6,6.7,5.5,0.0,0.0,0.0,0.0,12.9,12,124,-24.2
Luke Travers,14:32,.170,.000,.400,.400,12.5,26.8,18.3,18.3,0.0,6.4,14.5,19.9,66,116,-11.8
Tyrese Proctor,14:00,.286,.286,.429,.000,6.5,9.3,7.6,23.5,3.5,0.0,12.5,24.0,73,116,-10.0
Thomas Bryant,12:02,.450,.500,.250,.250,15.1,10.8,13.3,14.2,4.1,0.0,0.0,15.5,116,114,0.0
Nae'Qwan Tomlin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.504,.478,.511,.256,28.3,73.0,46.7,66.7,10.3,19.2,12.3,100.0,104.0,115.3,
