Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,29:47,.464,.400,.400,.667,0.0,18.7,7.7,29.9,0.0,0.0,9.3,27.5,99,129,-2.8
Jarace Walker,27:54,.612,.615,.462,.154,2.8,8.0,5.0,20.9,0.0,0.0,6.7,20.4,122,131,2.5
Isaiah Jackson,27:03,.571,.571,.000,.286,14.5,24.8,18.8,12.7,0.0,0.0,0.0,11.1,142,127,-2.4
Aaron Nesmith,25:10,.455,.364,.727,.455,0.0,8.9,3.7,6.5,1.9,0.0,0.0,20.1,106,127,-3.9
Quenton Jackson,22:16,.705,.625,.500,.750,3.5,15.0,8.3,32.7,2.1,3.4,22.0,23.4,120,123,8.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ben Sheppard,28:43,.222,.222,.556,.000,5.5,19.4,11.3,5.3,0.0,0.0,0.0,12.0,69,129,-12.3
RayJ Dennis,25:44,.286,.286,.500,.000,3.1,17.4,9.0,31.7,1.8,0.0,12.5,23.8,72,125,-10.3
Jay Huff,21:39,.410,.250,.500,.500,14.5,5.2,10.7,14.5,0.0,6.9,9.3,19.0,105,127,-4.2
Mac McClung,19:00,.482,.458,.500,.083,0.0,11.8,4.9,0.0,7.5,0.0,13.9,29.1,82,114,-2.5
Taelon Peter,8:04,.647,.000,1.000,3.000,9.8,13.8,11.4,0.0,0.0,0.0,30.1,15.7,108,130,-8.0
Tony Bradley,4:40,1.000,1.000,.000,.000,50.6,0.0,29.7,0.0,0.0,0.0,0.0,8.2,216,133,3.0
Team Totals,240,.476,.419,.475,.333,29.5,72.1,47.1,65.7,5.9,4.7,9.6,100.0,106.3,126.0,
