Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Pascal Siakam,33:08,.376,.313,.125,.375,5.3,13.5,8.9,28.1,0.0,0.0,9.7,25.1,87,120,-7.2
Andrew Nembhard,33:02,.486,.400,.500,.300,0.0,0.0,0.0,38.2,0.0,0.0,11.7,31.3,100,125,-3.3
Aaron Nesmith,26:12,.925,.850,.400,.800,3.3,0.0,1.9,0.0,7.2,0.0,6.9,22.4,172,109,19.8
Jarace Walker,21:48,.508,.500,.571,.286,4.0,20.5,11.2,16.7,0.0,0.0,11.3,16.4,103,118,-4.4
Isaiah Jackson,18:30,.296,.200,.000,.800,4.7,30.2,15.9,8.5,7.7,0.0,0.0,14.7,80,98,-2.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ben Sheppard,22:45,.313,.313,.625,.000,0.0,9.8,4.3,0.0,0.0,0.0,11.1,16.0,60,122,-14.8
Jeremiah Robinson-Earl,18:48,.438,.438,.250,.000,9.3,17.8,13.0,10.1,2.5,0.0,11.1,19.3,92,114,-4.2
Tony Bradley,15:56,.750,.750,.000,.000,21.9,7.0,15.4,37.7,0.0,0.0,20.0,12.7,143,122,1.2
Jay Huff,15:21,.340,.200,.600,.400,17.1,21.8,19.1,10.5,0.0,19.0,14.5,18.1,88,107,-4.5
Monte Morris,14:58,.255,.200,.400,.400,0.0,14.9,6.5,0.0,3.2,0.0,0.0,15.9,59,113,-10.6
Cody Martin,14:24,.266,.000,1.000,2.000,0.0,23.3,10.2,0.0,0.0,10.1,0.0,10.5,63,112,-5.9
RayJ Dennis,5:08,.000,.000,.667,.000,17.0,21.7,19.1,28.3,0.0,0.0,0.0,23.6,38,118,-17.1
Taelon Peter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.463,.398,.387,.366,27.3,65.1,43.9,60.6,8.9,9.1,9.2,100.0,98.8,115.6,
