Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
P.J. Washington,38:04,.466,.423,.231,.538,7.3,21.0,13.9,4.1,1.3,4.2,19.9,22.4,84,101,-5.1
Cooper Flagg,35:02,.492,.447,.263,.158,0.0,25.7,12.3,10.5,4.1,4.6,9.0,27.1,95,92,3.0
Max Christie,27:28,.500,.500,.500,.000,3.4,7.3,5.2,6.2,1.8,0.0,0.0,18.6,107,108,-1.7
Daniel Gafford,24:44,.805,.750,.000,.375,14.9,16.2,15.5,0.0,3.9,6.5,17.7,19.5,137,95,6.0
D'Angelo Russell,20:42,.431,.400,.400,.100,0.0,0.0,0.0,23.2,0.0,3.9,16.1,25.6,83,112,-7.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naji Marshall,25:52,.518,.400,.400,.800,0.0,19.3,9.3,27.9,1.9,0.0,12.9,12.8,114,103,-1.3
Klay Thompson,21:25,.786,.786,.857,.000,0.0,18.7,9.0,24.0,2.3,0.0,30.0,19.9,109,102,5.4
Brandon Williams,18:43,.506,.500,.333,.222,0.0,5.3,2.6,28.8,5.2,0.0,9.2,24.7,102,101,1.9
Jaden Hardy,10:08,.000,.000,.750,.000,0.0,9.9,4.7,0.0,0.0,0.0,0.0,16.8,0,111,-23.1
Dwight Powell,10:07,.000,.000,.000,.000,9.1,0.0,4.7,0.0,0.0,0.0,0.0,4.2,60,114,-15.3
Caleb Martin,4:14,.000,.000,.000,.000,21.8,0.0,11.3,0.0,0.0,0.0,0.0,10.1,60,115,-12.8
Moussa Cisse,3:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,115,-9.1
Team Totals,240,.506,.472,.360,.225,19.2,70.8,44.0,48.6,11.1,11.7,13.3,100.0,99.8,101.8,
