Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Max Christie,34:07,.607,.611,.667,.222,0.0,16.9,9.3,26.4,0.0,2.3,9.2,13.4,130,123,-0.7
Cooper Flagg,33:42,.477,.500,.467,.267,3.5,14.2,9.4,24.8,4.1,4.7,19.3,25.8,91,113,-0.8
Brandon Williams,33:15,.594,.538,.231,.231,3.5,11.5,7.9,39.5,4.2,0.0,21.8,23.1,115,117,0.9
Daniel Gafford,26:39,.815,.857,.000,.714,4.4,28.8,17.8,0.0,1.7,6.0,17.9,17.6,124,113,1.3
P.J. Washington,5:25,.600,.600,.400,.000,0.0,0.0,0.0,0.0,8.5,14.8,0.0,38.7,112,100,10.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Klay Thompson,30:44,.545,.529,.941,.059,0.0,9.4,5.1,4.6,0.0,0.0,5.4,25.2,100,127,-5.9
Naji Marshall,26:08,.872,.833,.500,.333,0.0,14.7,8.1,15.5,1.8,0.0,22.5,14.2,133,121,1.0
Moussa Cisse,14:47,1.000,1.000,.000,.000,31.7,32.5,32.1,0.0,0.0,21.6,50.0,11.3,118,104,-3.0
D'Angelo Russell,14:20,.357,.357,.857,.000,0.0,0.0,0.0,27.7,3.2,0.0,12.5,23.4,84,122,-9.6
Jaden Hardy,12:07,1.000,1.000,.750,.000,0.0,7.9,4.4,0.0,0.0,0.0,33.3,20.8,92,127,-2.6
Caleb Martin,7:00,.000,.000,1.000,.000,0.0,13.7,7.5,47.8,0.0,0.0,0.0,6.0,125,125,-0.8
Dwight Powell,1:46,,,,,66.3,0.0,29.9,0.0,0.0,0.0,,0.0,233,130,-2.2
Team Totals,240,.610,.599,.547,.198,19.5,74.0,49.5,74.4,9.6,16.7,18.3,100.0,109.6,118.2,
