Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
James Harden,38:45,.683,.652,.609,.261,8.3,22.8,14.9,64.5,0.0,5.0,19.0,37.3,126,114,15.8
Kris Dunn,36:24,.527,.550,.400,.100,0.0,6.9,3.2,0.0,2.8,2.6,0.0,13.1,107,112,-4.1
Derrick Jones Jr.,33:18,.517,.375,.250,.750,6.4,0.0,3.5,9.1,3.1,2.9,0.0,14.6,128,113,0.5
John Collins,31:22,.379,.318,.545,.182,6.8,20.1,12.9,0.0,1.6,3.1,0.0,17.3,93,112,-8.6
Ivica Zubac,30:07,.553,.600,.000,.400,10.6,37.7,23.0,6.0,0.0,6.4,14.5,20.9,104,110,-4.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nicolas Batum,19:33,.200,.200,.600,.000,0.0,25.8,11.8,0.0,2.6,4.9,0.0,11.7,46,107,-8.1
Cam Christie,18:22,.214,.214,.571,.000,0.0,20.6,9.4,23.5,2.8,0.0,0.0,17.4,72,112,-6.6
Brook Lopez,16:37,.666,.600,.800,.800,0.0,0.0,0.0,19.1,0.0,5.8,30.7,26.9,98,117,-2.7
Kobe Brown,15:32,1.160,1.167,.333,.667,6.9,8.1,7.4,0.0,0.0,0.0,0.0,11.4,237,120,7.2
Bogdan Bogdanović,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Yanic Konan Niederhauser,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan Miller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chris Paul,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kobe Sanders,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.548,.512,.463,.305,24.4,81.6,50.6,52.8,7.5,18.0,11.4,100.0,109.1,112.4,
