Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Rollins,33:53,.568,.500,.455,.273,6.6,7.5,7.0,34.4,4.2,0.0,14.0,18.6,126,115,2.8
Giannis Antetokounmpo,33:18,.740,.725,.050,.800,16.8,34.1,24.9,65.5,2.8,6.1,6.9,38.3,153,108,26.7
Myles Turner,31:10,.505,.500,.500,.167,3.6,20.3,11.4,9.5,1.5,6.6,18.9,22.4,89,114,-5.6
A.J. Green,30:57,.893,.889,.778,.556,0.0,8.2,3.8,10.1,0.0,0.0,21.1,20.1,132,124,0.8
Gary Trent Jr.,28:23,.304,.278,.778,.222,0.0,0.0,0.0,9.2,3.3,0.0,9.2,16.8,69,119,-12.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Taurean Prince,31:13,.667,.667,.500,.000,0.0,12.1,5.7,4.3,4.5,3.3,14.3,9.8,111,111,0.3
Bobby Portis,22:50,.500,.500,.400,.000,4.9,38.7,20.8,6.7,0.0,0.0,28.6,26.9,74,116,-12.6
Jericho Sims,7:56,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,12.9,0.0,5.5,200,120,1.9
Amir Coffey,7:49,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-7.0
Mark Sears,7:23,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,11.9,0,126,-23.6
Andre Jackson Jr.,5:09,,,,,0.0,0.0,0.0,0.0,9.1,0.0,,0.0,0,106,3.7
Thanasis Antetokounmpo,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Gary Harris,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Pete Nance,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.619,.589,.418,.354,20.9,73.7,45.7,62.5,11.8,12.8,16.5,100.0,110.8,115.7,
