Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ryan Rollins,33:52,.527,.500,.381,.190,7.7,14.2,10.6,32.8,1.4,5.9,11.6,34.4,110,127,-2.5
Myles Turner,30:07,.652,.625,.750,.125,0.0,21.3,9.5,8.7,1.6,6.6,10.6,14.2,119,125,-2.9
A.J. Green,28:26,.625,.625,.833,.000,0.0,11.3,5.0,9.8,0.0,0.0,0.0,19.1,124,136,-4.4
Bobby Portis,25:13,.900,.900,.500,.000,5.1,38.1,19.9,12.8,0.0,0.0,0.0,17.9,173,136,8.1
Kyle Kuzma,16:08,.597,.550,.200,.200,8.0,19.8,13.3,21.2,0.0,0.0,8.4,33.3,118,136,-4.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Andre Jackson Jr.,28:53,.436,.417,.500,.333,9.0,11.1,9.9,20.9,3.3,0.0,22.5,13.9,107,128,-6.7
Jericho Sims,23:41,1.000,1.000,.000,.000,0.0,33.8,15.1,16.5,2.0,4.2,40.0,9.5,126,127,0.3
Gary Trent Jr.,18:36,.800,.800,.800,.000,0.0,0.0,0.0,0.0,0.0,0.0,16.7,14.6,113,136,-7.8
Cole Anthony,14:13,.400,.400,.400,.000,0.0,33.8,15.1,18.6,3.4,7.0,50.0,31.8,50,121,-18.9
Gary Harris,12:08,1.042,1.000,.000,1.000,0.0,0.0,0.0,20.3,7.9,0.0,0.0,5.4,229,117,4.3
Thanasis Antetokounmpo,2:22,1.136,,,,0.0,0.0,0.0,0.0,0.0,42.3,0.0,16.8,250,87,10.6
Amir Coffey,2:22,1.500,1.500,1.000,.000,0.0,0.0,0.0,89.3,0.0,0.0,0.0,19.1,283,137,45.2
Pete Nance,2:22,1.500,1.500,1.000,.000,0.0,67.6,30.3,0.0,0.0,0.0,0.0,19.1,300,136,32.4
Mark Sears,1:37,.000,.000,1.000,.000,0.0,99.0,44.3,69.0,0.0,0.0,0.0,27.9,66,135,-17.6
Team Totals,240,.650,.631,.512,.143,16.2,96.7,52.2,67.4,8.0,14.6,16.0,100.0,116.4,129.5,
