Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Victor Wembanyama,34:27,.321,.321,.357,.000,5.6,32.5,15.7,7.1,1.4,12.1,30.0,22.8,58,120,-13.0
Stephon Castle,34:06,.732,.688,.313,.250,5.6,23.5,12.3,22.8,2.7,3.1,10.1,22.8,145,124,10.1
Devin Vassell,31:51,.222,.222,.667,.000,0.0,15.1,5.7,7.2,0.0,0.0,10.0,12.3,58,134,-14.0
Julian Champagnie,28:54,.781,.625,.750,1.000,6.6,11.1,8.3,4.0,3.2,0.0,14.8,9.2,152,127,0.8
Harrison Barnes,27:25,.838,.750,1.000,.667,7.0,11.7,8.8,8.8,1.7,0.0,11.4,12.6,164,130,5.7
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keldon Johnson,24:26,.586,.607,.286,.357,3.9,13.1,7.4,13.4,0.0,0.0,11.0,29.3,112,134,-0.1
Jordan McLaughlin,18:40,.202,.143,.857,.143,10.3,8.6,9.6,24.2,5.0,0.0,0.0,15.7,91,123,-2.8
Dylan Harper,11:01,.676,.625,.000,.250,8.7,0.0,5.4,0.0,0.0,0.0,10.1,35.3,125,135,3.6
Carter Bryant,9:42,.592,.563,.375,.125,0.0,16.5,6.2,0.0,9.7,0.0,0.0,34.2,126,111,11.1
Bismack Biyombo,5:52,.000,.000,.000,.000,0.0,27.3,10.2,18.2,0.0,0.0,0.0,6.7,59,133,-8.6
Harrison Ingram,4:32,.500,.500,.000,.000,42.4,0.0,26.5,0.0,0.0,0.0,0.0,17.3,139,135,-7.5
David Jones García,4:32,.258,.333,.000,.667,21.2,35.3,26.5,61.5,0.0,0.0,0.0,33.6,92,132,-0.7
Riley Minix,4:32,.750,.750,.500,.000,21.2,0.0,13.2,0.0,10.3,0.0,0.0,52.0,150,111,40.3
Team Totals,240,.546,.510,.418,.235,32.0,83.3,51.3,46.7,10.7,10.9,11.5,100.0,115.1,126.8,
