Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Aaron Nesmith,31:10,.631,.636,.545,.182,0.0,3.6,1.7,5.4,0.0,2.7,0.0,16.3,124,131,-1.3
Bennedict Mathurin,27:43,.815,.750,.167,.750,0.0,12.1,5.6,31.3,0.0,0.0,5.9,26.2,158,131,12.8
Pascal Siakam,25:46,.505,.500,.583,.167,3.7,21.7,12.0,41.9,0.0,3.2,13.4,24.7,105,126,-0.4
Ben Sheppard,24:15,.563,.563,.375,.000,0.0,23.0,10.6,21.1,2.0,0.0,0.0,14.1,124,123,0.0
James Wiseman,19:51,.667,.667,.000,.000,19.3,0.0,10.4,0.0,0.0,4.2,50.0,12.9,85,131,-13.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
RayJ Dennis,27:52,.325,.167,.667,.444,0.0,8.0,3.7,30.2,0.0,0.0,15.7,19.6,82,131,-13.9
Jarace Walker,26:41,.231,.231,.615,.000,3.6,25.1,13.5,16.7,0.0,3.1,7.1,22.5,62,125,-11.5
Obi Toppin,25:39,.523,.500,.500,.083,3.7,34.8,18.1,14.0,0.0,0.0,19.4,25.8,88,124,-8.5
Isaiah Jackson,11:59,.338,.250,.000,.250,24.0,18.6,21.5,0.0,0.0,6.9,0.0,15.9,105,124,-9.2
Jay Huff,9:55,.500,.500,.500,.000,9.7,11.3,10.4,0.0,0.0,0.0,0.0,8.6,120,131,-8.7
Tony Bradley,7:02,.525,.667,.333,1.333,0.0,0.0,0.0,0.0,6.8,0.0,17.4,35.1,75,118,-8.0
Taelon Peter,2:07,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,132,-20.2
Team Totals,240,.520,.483,.449,.258,22.0,76.7,47.3,69.4,2.0,8.6,11.6,100.0,102.3,127.2,
