Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Giddey,42:18,.540,.476,.333,.333,5.2,25.1,15.8,48.6,2.2,4.4,19.9,29.7,109,116,3.3
Nikola Vučević,41:24,.587,.559,.471,.118,0.0,28.0,14.9,7.4,0.0,6.8,0.0,18.0,120,119,-0.9
Isaac Okoro,40:22,.357,.357,.429,.000,8.1,7.2,7.6,9.3,1.2,2.3,12.5,8.3,101,125,-7.4
Matas Buzelis,33:14,.628,.615,.385,.231,6.6,11.6,9.3,4.7,1.4,5.6,0.0,18.0,131,120,-1.6
Kevin Huerter,32:31,.338,.250,.250,.250,6.7,17.8,12.6,7.9,1.4,2.9,10.1,12.7,88,121,-9.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Coby White,30:19,.670,.464,.571,1.000,0.0,12.8,6.8,38.8,1.6,0.0,13.0,31.9,134,124,4.3
Ayo Dosunmu,25:49,.765,.700,.400,.400,0.0,3.7,2.0,31.6,0.0,0.0,20.3,23.8,127,130,-1.0
Jalen Smith,16:36,.500,.500,.875,.000,19.8,29.1,24.7,27.2,0.0,5.6,11.1,22.6,116,119,1.1
Patrick Williams,14:09,.800,.800,.600,.000,0.0,6.8,3.6,11.2,3.3,0.0,28.6,20.6,96,121,-0.2
Julian Phillips,13:19,1.000,1.000,.600,.000,0.0,7.3,3.9,0.0,0.0,0.0,0.0,15.7,179,129,5.3
Jevon Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noa Essengue,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dalen Terry,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,290,.602,.542,.463,.296,22.6,80.0,53.1,77.6,5.7,16.1,12.2,100.0,119.2,121.6,
