Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jamal Murray,20:19,5,10,.500,3,5,.600,0,0,,0,0,0,5,0,0,1,0,13,10.5,+5
Cameron Johnson,19:54,3,5,.600,2,2,1.000,1,1,1.000,1,2,3,1,0,0,2,2,9,5.9,0
Nikola Jokić,18:27,3,4,.750,2,2,1.000,0,0,,1,4,5,9,1,0,2,0,8,13.6,-1
Peyton Watson,18:27,7,12,.583,4,7,.571,0,0,,1,2,3,3,0,1,0,2,18,15.7,-1
Spencer Jones,6:02,0,1,.000,0,1,.000,0,0,,2,1,3,0,0,0,1,1,0,-0.4,-3
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Bruce Brown,13:20,2,3,.667,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,5,2.7,+2
Tim Hardaway Jr.,12:25,2,5,.400,0,3,.000,1,2,.500,0,1,1,0,0,1,0,0,5,2.9,+2
Zeke Nnaji,5:33,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,1,1,3,1.2,+3
Jonas Valančiūnas,5:33,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,0,2,1.6,+3
Tamar Bates,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
DaRon Holmes,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Curtis Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,120,24,44,.545,13,23,.565,2,3,.667,5,14,19,18,1,2,8,6,63,,
