Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,33:41,.409,.342,.368,.211,5.5,8.7,7.1,44.8,1.4,2.0,22.4,31.9,83,123,-8.3
Jaren Jackson Jr.,29:20,.521,.333,.167,1.000,3.1,16.7,9.7,5.3,1.6,11.5,0.0,11.8,124,113,0.6
Kentavious Caldwell-Pope,23:56,.205,.125,.125,.500,7.7,4.1,6.0,12.5,3.9,2.8,23.5,21.4,52,119,-13.7
Jock Landale,20:32,.786,.786,.571,.000,4.5,9.5,6.9,9.5,2.3,3.3,22.2,17.6,110,120,2.6
Jaylen Wells,19:36,1.031,1.167,.333,.667,4.7,10.0,7.3,9.2,0.0,0.0,20.5,10.0,147,127,1.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cedric Coward,28:42,.298,.200,.500,.400,3.2,27.3,14.9,21.8,3.2,0.0,7.8,17.9,80,114,-4.8
Santi Aldama,26:17,.546,.458,.417,.500,3.5,11.2,7.2,7.3,3.5,2.6,0.0,22.4,121,117,4.0
Cam Spencer,19:29,.808,.750,.900,.400,0.0,10.1,4.9,22.7,0.0,0.0,0.0,24.3,161,127,15.0
Charles Bassey,15:20,.368,.400,.000,.200,12.0,19.2,15.5,11.3,0.0,0.0,0.0,14.3,99,124,-8.1
Vince Williams Jr.,15:11,.850,.800,.800,.400,0.0,25.8,12.5,38.7,3.1,0.0,25.4,20.9,127,115,7.2
PJ Hall,1:59,.532,.000,.000,2.000,93.1,0.0,47.9,71.2,0.0,0.0,0.0,38.1,162,131,30.0
GG Jackson II,1:59,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0,131,-27.5
Olivier-Maxence Prosper,1:59,,,,,0.0,49.4,24.0,0.0,0.0,0.0,,0.0,0,114,-6.6
Javon Small,1:59,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.5,97,131,-4.6
John Konchar,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.522,.455,.438,.393,25.0,69.4,46.5,73.5,9.7,12.7,12.6,100.0,105.2,119.7,
