Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
De'Aaron Fox,34:34,.670,.650,.400,.100,0.0,6.6,3.3,48.1,1.4,0.0,8.7,28.9,135,112,7.9
Devin Vassell,33:54,.508,.429,.286,.286,0.0,10.1,5.1,25.7,2.8,0.0,6.0,21.6,118,108,-1.0
Harrison Barnes,30:12,.784,.773,.545,.364,0.0,7.6,3.8,13.3,3.2,0.0,0.0,18.5,157,108,8.8
Luke Kornet,27:38,.962,1.000,.000,.800,16.9,29.0,23.0,4.5,0.0,9.7,22.8,13.8,153,103,4.0
Stephon Castle,15:34,.410,.375,.500,.500,0.0,0.0,0.0,35.1,3.1,0.0,38.1,22.1,81,109,-9.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julian Champagnie,26:09,.636,.611,.778,.111,0.0,8.7,4.4,0.0,1.8,0.0,9.6,17.4,105,111,-3.5
Keldon Johnson,22:49,.636,.636,.364,.000,10.3,50.1,30.4,6.5,0.0,0.0,0.0,21.1,133,109,-1.1
Jeremy Sochan,22:13,1.011,1.000,.600,.200,5.3,20.6,13.0,11.3,0.0,0.0,26.9,14.6,135,113,0.8
Kelly Olynyk,18:27,.500,.500,.200,.000,12.7,24.8,18.8,49.8,0.0,0.0,28.6,16.6,124,112,5.4
Carter Bryant,6:35,.000,.000,1.000,.000,0.0,34.7,17.6,0.0,0.0,0.0,25.0,26.5,0,111,-36.2
Bismack Biyombo,1:55,,,,,0.0,59.6,30.2,0.0,0.0,46.4,,0.0,0,67,18.5
Harrison Ingram,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jordan McLaughlin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Lindy Waters III,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.648,.621,.437,.207,22.0,88.1,55.4,80.9,6.9,7.4,13.6,100.0,121.9,109.0,
