Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,27:33,.700,.700,.133,.000,9.7,31.1,22.7,57.0,3.7,0.0,11.8,26.9,146,80,18.6
Cameron Johnson,27:15,.717,.750,1.000,.500,0.0,3.1,1.9,4.0,0.0,0.0,17.0,9.4,117,100,-5.1
Christian Braun,27:09,.654,.654,.231,.000,19.6,6.3,11.5,20.9,0.0,3.5,7.1,22.5,142,97,6.3
Jamal Murray,25:16,.539,.464,.571,.286,5.3,3.4,4.1,29.6,2.0,0.0,6.0,28.9,132,96,4.4
Aaron Gordon,22:31,.666,.500,.800,.800,0.0,34.3,20.9,14.6,0.0,0.0,22.8,17.0,122,87,-1.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Peyton Watson,22:41,1.025,1.000,.000,.500,0.0,18.9,11.5,24.2,2.2,12.4,0.0,4.7,221,83,17.0
Bruce Brown,18:34,.833,.833,.667,.000,14.4,9.2,11.2,12.1,5.4,0.0,25.0,9.4,142,86,7.2
Tim Hardaway Jr.,14:25,.917,.917,.833,.000,0.0,5.9,3.6,9.6,0.0,0.0,0.0,18.1,176,98,8.5
Jonas Valančiūnas,14:20,.714,.714,.000,.000,9.3,29.9,21.8,32.1,0.0,0.0,22.2,27.4,118,89,6.0
Jalen Pickett,12:00,.621,.583,.667,.167,11.1,7.1,8.7,33.3,0.0,0.0,13.4,27.0,131,98,3.3
Julian Strawther,10:43,.381,.357,.714,.286,0.0,16.0,9.7,22.9,0.0,0.0,0.0,32.0,104,95,-9.4
Zeke Nnaji,6:07,.667,.667,.333,.000,21.8,0.0,8.5,0.0,0.0,0.0,25.0,28.5,101,98,-17.3
Spencer Jones,5:43,.333,.333,.667,.000,23.3,0.0,9.1,0.0,0.0,0.0,40.0,38.1,52,99,-37.1
Hunter Tyson,5:43,.000,.000,1.000,.000,0.0,60.0,36.5,0.0,0.0,0.0,0.0,15.2,0,76,-20.9
Team Totals,240,.634,.611,.467,.156,36.1,76.8,60.9,83.3,6.3,7.8,12.7,100.0,127.9,92.2,
