Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jamal Murray,9:16,3,6,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,6,3.6,+8
Nikola Jokić,12:00,5,5,1.000,0,0,,3,3,1.000,1,4,5,3,1,0,1,1,13,15.1,+4
Aaron Gordon,6:51,2,4,.500,0,0,,3,3,1.000,0,1,1,0,0,0,0,1,7,4.9,+2
Christian Braun,9:09,1,4,.250,1,3,.333,0,0,,1,0,1,2,2,0,0,0,3,4.7,+2
Cameron Johnson,8:34,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,2,1,3,-0.4,+2
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Tim Hardaway Jr.,5:09,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-0.4,+2
Peyton Watson,5:22,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,2.0,0
Bruce Brown,3:26,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,+2
Jonas Valančiūnas,,,,,,,,,,,,,,,,,,,,,
DaRon Holmes,,,,,,,,,,,,,,,,,,,,,
Zeke Nnaji,,,,,,,,,,,,,,,,,,,,,
Jalen Pickett,,,,,,,,,,,,,,,,,,,,,
Julian Strawther,,,,,,,,,,,,,,,,,,,,,
Hunter Tyson,,,,,,,,,,,,,,,,,,,,,
Spencer Jones,0:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-2
Team Totals,60,12,23,.522,2,6,.333,8,8,1.000,2,7,9,7,3,0,3,4,34,,
