Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dyson Daniels,34:48,.322,.250,.300,.200,12.8,8.6,10.8,36.5,2.8,2.6,15.5,14.2,97,110,2.8
Jalen Johnson,33:02,.685,.643,.357,.214,2.7,18.2,10.0,27.2,1.5,0.0,28.1,24.8,100,111,2.5
Zaccharie Risacher,30:26,.462,.406,.313,.188,5.8,9.9,7.7,0.0,3.2,3.0,0.0,21.8,110,108,0.6
Kristaps Porziņģis,29:40,.435,.281,.438,.500,9.0,13.5,11.1,18.3,0.0,12.2,0.0,25.2,117,109,7.4
Nickeil Alexander-Walker,29:38,.635,.607,.429,.286,0.0,6.7,3.2,22.4,0.0,0.0,16.0,24.3,111,119,1.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Onyeka Okongwu,26:00,.263,.167,.250,.250,13.7,26.9,19.9,0.0,1.9,0.0,13.1,22.6,66,106,-14.3
Keaton Wallace,19:54,.700,.700,.600,.000,0.0,15.1,7.1,28.1,4.9,4.6,16.7,11.6,125,102,8.4
Mouhamed Gueye,18:58,.167,.167,.500,.000,14.1,21.1,17.4,8.3,0.0,0.0,0.0,12.1,71,113,-8.4
Vit Krejci,17:34,.000,.000,1.000,.000,5.1,17.1,10.7,16.6,0.0,0.0,25.0,8.7,36,115,-13.9
Caleb Houstan,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Asa Newell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
N'Faly Dante,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.457,.391,.396,.240,35.2,72.9,52.9,72.7,8.0,13.2,15.2,100.0,97.6,109.6,
