Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Franz Wagner,19:34,3,7,.429,1,2,.500,2,2,1.000,0,4,4,3,1,1,1,2,9,8.5,-6
Paolo Banchero,17:34,4,8,.500,1,1,1.000,3,7,.429,0,6,6,0,1,0,1,3,12,7.0,-7
Desmond Bane,17:56,6,11,.545,1,2,.500,2,2,1.000,0,1,1,5,0,0,1,2,15,11.7,0
Anthony Black,17:34,1,6,.167,0,2,.000,2,2,1.000,0,2,2,1,1,0,0,3,4,1.3,-7
Wendell Carter Jr.,17:20,4,5,.800,1,2,.500,2,2,1.000,4,3,7,4,0,1,3,2,11,12.5,+2
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jett Howard,10:52,1,2,.500,1,2,.500,0,0,,0,1,1,1,0,1,0,1,3,3.3,+4
Goga Bitadze,6:40,0,1,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.1,-2
Tristan Da Silva,6:01,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-1.4,+9
Jonathan Isaac,6:29,1,1,1.000,0,0,,0,0,,0,1,1,0,2,0,0,0,2,4.0,+7
Tyus Jones,,,,,,,,,,,,,,,,,,,,,
Jamal Cain,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Noah Penda,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jase Richardson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,120,20,43,.465,5,13,.385,11,15,.733,4,19,23,14,5,4,6,14,56,,
