Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,38:02,.690,.643,.286,.238,3.3,11.7,7.8,20.3,0.0,2.1,11.5,30.8,127,145,2.3
Donte DiVincenzo,36:02,.661,.633,.733,.133,3.5,6.2,4.9,17.4,1.4,0.0,11.2,22.2,125,146,1.3
Jaden McDaniels,31:38,.597,.550,.500,.200,4.0,10.6,7.5,13.4,0.0,0.0,21.6,19.6,104,147,-7.7
Anthony Edwards,28:45,.524,.500,.538,.231,8.8,0.0,4.1,26.4,3.5,0.0,17.3,26.9,106,144,-0.9
Rudy Gobert,28:12,.902,1.000,.000,.667,13.4,23.8,18.9,0.0,0.0,0.0,34.0,9.3,121,141,-6.8
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Naz Reid,21:11,.357,.357,.714,.000,6.0,26.3,16.8,6.4,0.0,3.8,22.2,19.0,69,138,-13.2
Mike Conley,18:19,1.389,1.500,1.000,1.000,0.0,0.0,0.0,45.2,0.0,0.0,25.8,9.5,206,152,10.9
Jaylen Clark,12:47,.750,.750,.500,.000,0.0,8.7,4.6,0.0,3.9,0.0,0.0,7.0,139,138,-0.1
Rob Dillingham,11:52,.403,.357,.429,.143,0.0,0.0,0.0,50.7,4.2,0.0,11.8,31.8,101,142,-6.0
Joan Beringer,3:18,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,200,152,2.7
Bones Hyland,3:18,,,,,0.0,0.0,0.0,72.7,0.0,0.0,,0.0,248,152,8.7
Joe Ingles,3:18,,,,,0.0,0.0,0.0,36.4,0.0,0.0,,0.0,248,152,1.8
Leonard Miller,3:18,.500,.500,.000,.000,0.0,33.8,18.0,0.0,15.2,0.0,0.0,27.1,97,100,8.5
Johnny Juzang,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Terrence Shannon Jr.,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Team Totals,240,.630,.596,.482,.205,23.7,51.2,38.3,75.0,6.3,3.3,15.8,100.0,119.4,143.5,
