Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Noah Clowney,39:06,.789,.735,.765,.353,0.0,12.3,5.6,16.8,0.0,0.0,9.2,24.3,147,127,11.8
Egor Dёmin,27:53,.393,.409,.727,.091,0.0,25.8,11.9,13.2,1.9,0.0,8.0,19.6,84,120,-6.4
Michael Porter Jr.,27:29,.465,.433,.600,.333,7.4,8.7,8.0,0.0,0.0,0.0,10.4,30.7,91,128,-7.9
Nic Claxton,26:17,.376,.250,.000,.750,7.8,9.1,8.4,6.2,0.0,3.4,0.0,17.8,99,125,-7.9
Terance Mann,18:56,.551,.500,.200,.200,10.8,25.4,17.5,18.2,2.8,0.0,15.5,14.9,118,118,1.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Tyrese Martin,26:47,.225,.188,.500,.250,11.4,17.9,14.4,28.7,2.0,0.0,0.0,14.6,95,121,-3.2
Drake Powell,23:55,.638,.600,.600,.400,4.3,5.0,4.6,35.0,2.2,0.0,7.8,23.4,134,124,8.5
Jalen Wilson,22:48,.403,.357,.714,.143,0.0,10.5,4.8,7.3,0.0,0.0,21.2,18.2,72,127,-12.0
Day'Ron Sharpe,21:43,.512,.500,.250,.500,9.4,33.2,20.3,7.7,2.4,0.0,17.0,11.9,106,117,-5.2
Tyson Etienne,2:33,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.4,0,130,-40.9
E.J. Liddell,2:33,,,,,40.1,0.0,21.6,0.0,0.0,0.0,,0.0,231,130,-3.9
Ziaire Williams,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.503,.460,.552,.322,27.7,77.5,50.6,57.6,5.5,1.9,9.1,100.0,109.0,123.2,
