Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,39:02,.386,.318,.409,.273,2.5,18.9,9.8,21.3,1.3,0.0,3.9,27.0,103,107,-6.2
Collin Gillespie,33:58,.680,.667,.600,.067,2.9,7.2,4.8,41.4,2.9,0.0,20.6,23.5,127,106,7.5
Dillon Brooks,33:25,.472,.375,.333,.333,2.9,7.4,4.9,0.0,0.0,0.0,17.9,20.6,88,113,-12.7
Royce O'Neale,32:08,.500,.500,1.000,.000,0.0,15.3,6.8,15.9,4.6,2.9,18.2,14.1,103,98,2.9
Mark Williams,28:38,.739,.750,.000,.417,30.8,30.1,30.5,24.9,5.1,3.2,17.4,24.7,140,93,13.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jordan Goodwin,24:00,.438,.438,.625,.000,8.2,30.8,18.2,11.1,4.1,3.8,0.0,13.7,120,95,2.1
Jamaree Bouyea,18:43,.917,.917,.833,.000,0.0,6.6,2.9,0.0,0.0,0.0,0.0,13.2,181,113,5.3
Oso Ighodaro,15:24,.752,1.000,.000,.750,6.4,8.0,7.1,0.0,6.4,0.0,0.0,14.2,136,98,5.2
Isaiah Livers,9:11,.000,.000,.500,.000,21.3,13.4,17.8,0.0,5.3,0.0,33.3,13.4,41,99,-12.1
Nick Richards,5:32,1.042,1.000,.000,1.000,0.0,0.0,0.0,0.0,0.0,33.4,0.0,10.7,219,91,12.9
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nigel Hayes-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.561,.538,.462,.220,34.7,76.9,53.4,59.5,14.3,9.6,14.6,100.0,114.6,102.3,
