Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Evan Mobley,34:06,.448,.421,.421,.263,12.2,20.1,16.3,22.4,1.5,7.4,12.4,30.5,96,125,0.2
Donovan Mitchell,31:56,.582,.625,.750,.167,0.0,12.3,6.3,32.8,0.0,4.0,18.9,21.4,103,134,-0.3
De'Andre Hunter,30:14,.469,.382,.706,.294,3.5,16.2,10.0,11.7,0.0,0.0,5.0,28.7,102,134,-3.6
Jaylon Tyson,26:31,.800,.818,.455,.182,7.9,11.1,9.5,8.8,5.7,0.0,20.2,24.1,117,122,6.5
Jarrett Allen,25:02,.760,.571,.000,1.143,8.3,15.7,12.1,7.0,2.0,5.0,8.7,19.8,153,127,7.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lonzo Ball,24:23,.300,.300,1.000,.000,0.0,12.1,6.2,29.8,2.1,0.0,28.6,12.4,78,131,-6.0
Craig Porter Jr.,22:15,.717,.750,.750,.500,9.4,0.0,4.5,28.1,0.0,0.0,17.0,11.4,143,142,2.4
Dean Wade,17:36,.600,.600,1.000,.000,0.0,16.7,8.6,0.0,0.0,0.0,0.0,12.2,116,133,-3.6
Larry Nance Jr.,13:49,.000,.000,1.000,.000,0.0,14.2,7.3,19.9,0.0,0.0,0.0,9.3,44,134,-13.6
Tyrese Proctor,8:33,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,99,142,-10.6
Thomas Bryant,2:47,.000,.000,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.9,0,142,-44.5
Luke Travers,2:47,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,142,-7.6
Team Totals,240,.538,.500,.598,.276,23.9,63.3,44.2,71.4,6.3,10.5,12.5,100.0,109.9,130.8,
