Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mikal Bridges,35:03,.576,.577,.385,.154,2.4,12.7,6.9,26.2,4.1,6.7,12.6,18.5,116,104,5.9
Karl-Anthony Towns,34:50,.451,.406,.375,.563,9.8,32.0,19.5,25.3,2.7,0.0,13.1,26.9,101,105,-0.7
Jalen Brunson,34:46,.546,.522,.304,.261,0.0,9.6,4.2,26.7,1.4,3.4,3.8,31.3,116,113,2.8
Landry Shamet,23:07,.615,.667,.500,.500,3.7,9.7,6.3,6.0,2.0,5.1,12.0,14.7,111,111,0.2
Mitchell Robinson,21:33,.412,1.000,.000,6.000,11.9,25.9,18.0,5.7,0.0,5.4,21.6,8.8,91,110,-7.2
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Hart,30:02,.680,.650,.400,.400,8.6,26.0,16.1,24.2,1.6,3.9,7.8,17.4,144,107,7.4
Miles McBride,21:45,.458,.458,.833,.000,0.0,0.0,0.0,13.7,0.0,10.8,0.0,22.6,104,115,-1.1
Jordan Clarkson,20:17,.556,.400,.400,1.000,12.7,5.5,9.6,0.0,0.0,0.0,0.0,14.5,137,119,-5.2
Guerschon Yabusele,16:52,.286,.286,.714,.000,5.1,6.6,5.7,8.1,0.0,6.9,0.0,17.0,79,115,-10.4
Mohamed Diawara,1:46,,,,,0.0,0.0,0.0,0.0,0.0,66.3,,0.0,0,87,6.5
Pacome Dadiet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Ariel Hukporti,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyler Kolek,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.521,.505,.452,.376,28.6,76.7,49.5,65.9,7.9,24.4,7.7,100.0,111.5,109.5,
