Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Julius Randle,38:43,.692,.639,.222,.556,0.0,9.7,5.1,29.3,1.2,0.0,11.8,27.6,133,113,7.0
Donte DiVincenzo,37:37,.559,.500,.615,.385,2.8,2.5,2.6,11.7,1.3,0.0,6.2,18.1,122,116,-1.3
Jaden McDaniels,35:09,.352,.269,.462,.462,8.9,5.4,7.0,3.9,1.4,5.4,0.0,18.7,95,112,-6.5
Rudy Gobert,34:00,.694,.857,.000,1.000,12.3,38.8,26.2,4.6,0.0,5.5,9.0,13.7,134,101,3.4
Anthony Edwards,3:08,.500,.500,.600,.000,0.0,30.0,15.8,0.0,0.0,0.0,0.0,67.0,100,108,8.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Mike Conley,24:30,.564,.375,1.000,.750,0.0,3.8,2.0,21.2,0.0,0.0,27.3,12.5,107,118,-7.9
Naz Reid,23:08,.581,.542,.333,.333,18.0,24.4,21.4,15.6,4.1,0.0,17.9,30.4,111,100,2.8
Bones Hyland,18:40,.500,.500,.400,.000,0.0,5.0,2.7,15.2,5.1,0.0,37.5,18.0,72,106,-6.1
Jaylen Clark,15:21,.615,.500,.250,.500,6.8,6.1,6.4,0.0,3.1,0.0,0.0,13.4,141,110,-2.5
Terrence Shannon Jr.,9:44,.500,.500,.333,.000,0.0,38.7,20.3,0.0,4.9,0.0,25.0,17.3,75,93,-0.9
Joe Ingles,0:01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-7.5
Joan Beringer,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Johnny Juzang,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Leonard Miller,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.568,.524,.393,.440,28.3,68.6,49.5,48.7,9.0,7.8,12.3,100.0,113.7,109.7,
