Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Cade Cunningham,40:37,.543,.475,.200,.450,0.0,11.8,5.8,45.8,1.2,0.0,17.3,31.0,109,114,-0.8
Jalen Duren,37:23,.746,.727,.000,.636,12.5,38.5,25.4,4.5,2.6,5.0,17.6,19.9,129,99,3.4
Ausar Thompson,33:54,.618,.650,.100,.300,6.9,10.6,8.7,18.6,4.3,0.0,15.0,17.1,119,107,4.9
Ron Holland,33:11,.283,.267,.467,.133,0.0,14.5,7.1,4.2,2.9,0.0,5.9,22.1,61,109,-11.1
Duncan Robinson,30:00,.690,.636,.818,.273,0.0,4.0,2.0,5.2,4.8,0.0,0.0,17.9,142,108,5.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Javonte Green,28:13,.510,.500,.600,.400,4.1,4.3,4.2,9.6,1.7,0.0,25.4,12.2,92,115,-4.5
Caris LeVert,20:29,1.017,1.000,.833,.333,0.0,0.0,0.0,23.7,0.0,4.6,12.7,16.7,173,118,15.2
Paul Reed,10:37,.667,.667,.333,.000,22.1,33.9,27.9,0.0,0.0,17.7,0.0,12.3,152,100,5.4
Bobi Klintman,5:36,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.5,0,120,-25.0
Daniss Jenkins,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Colby Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaac Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Chaz Lanier,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tolu Smith,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.588,.555,.366,.341,22.0,70.0,45.7,59.0,12.1,9.8,14.5,100.0,111.6,108.6,
