Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Russell Westbrook,37:28,.710,.676,.353,.176,3.2,30.0,17.7,22.5,2.4,0.0,24.7,26.9,112,118,5.2
Zach LaVine,36:52,.533,.409,.455,.636,0.0,13.9,7.5,12.5,0.0,0.0,17.6,19.2,100,125,-7.8
Domantas Sabonis,36:52,.553,.500,.000,.400,13.0,36.0,25.4,16.1,1.2,0.0,14.5,15.4,121,119,1.8
DeMar DeRozan,35:36,.506,.471,.059,.235,0.0,8.6,4.6,0.0,1.3,0.0,0.0,21.8,104,124,-6.1
Dennis Schröder,34:55,.571,.500,.357,.286,3.4,8.8,6.3,33.1,1.3,0.0,11.3,21.0,124,124,2.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keon Ellis,25:08,.938,.938,1.000,.000,4.8,8.1,6.6,0.0,0.0,0.0,0.0,13.2,176,126,7.7
Nique Clifford,18:37,.444,.444,.222,.000,6.4,0.0,3.0,21.1,0.0,4.4,0.0,20.0,110,124,-4.1
Drew Eubanks,11:08,.940,1.000,.000,.750,0.0,18.3,9.9,0.0,0.0,0.0,27.3,27.2,117,124,-1.4
Devin Carter,3:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-5.7
Dylan Cardwell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Isaac Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daeqwon Plowden,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Maxime Raynaud,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.614,.572,.300,.278,20.0,83.0,54.0,57.4,4.7,1.7,12.9,100.0,117.1,122.7,
