Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kentavious Caldwell-Pope,30:43,.627,.375,.875,1.125,0.0,12.5,7.3,12.4,0.0,0.0,20.1,20.2,113,119,-5.7
Ja Morant,28:41,.744,.700,.300,.400,0.0,10.0,5.8,26.1,1.6,0.0,7.8,36.8,139,117,8.3
Jaylen Wells,27:32,.686,.750,1.000,.625,0.0,10.5,6.1,20.5,1.6,0.0,16.4,18.3,121,116,2.4
Jaren Jackson Jr.,26:37,.571,.500,.286,.286,10.0,21.6,16.8,6.4,0.0,15.2,24.1,32.3,93,106,-5.1
Jock Landale,25:21,.571,.500,.429,.571,10.5,7.6,8.8,0.0,0.0,5.3,10.2,15.9,115,117,-6.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Santi Aldama,24:13,.300,.286,.429,.429,5.5,19.8,13.8,10.7,1.9,5.6,19.4,17.6,67,108,-9.9
Cedric Coward,22:13,1.036,1.000,.000,.800,0.0,13.0,7.5,7.2,4.1,3.0,0.0,12.6,216,108,11.9
Javon Small,19:19,.000,.000,1.000,.000,0.0,0.0,0.0,18.2,0.0,3.5,33.3,6.4,55,122,-7.3
Olivier-Maxence Prosper,15:29,.740,.600,.200,.800,8.6,24.8,18.0,0.0,0.0,0.0,0.0,18.1,159,114,0.3
Cam Spencer,12:14,.717,.750,.750,.500,0.0,0.0,0.0,23.7,0.0,0.0,0.0,16.5,154,124,4.8
John Konchar,7:38,,,,,0.0,37.7,21.9,15.3,0.0,0.0,100.0,5.4,49,110,-4.4
PJ Hall,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
GG Jackson II,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.647,.581,.463,.538,16.7,66.0,45.3,48.8,4.7,16.9,14.7,100.0,120.0,114.4,
