Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nickeil Alexander-Walker,32:25,.444,.444,.667,.000,0.0,8.2,3.7,15.4,0.0,0.0,25.0,14.7,83,135,-11.6
Dyson Daniels,32:00,.500,.500,.273,.000,13.6,20.8,16.9,29.6,0.0,0.0,21.4,17.3,110,134,-3.7
Jalen Johnson,30:04,.281,.250,.333,.083,7.3,22.2,14.0,29.2,1.6,6.9,28.7,23.0,72,124,-11.2
Zaccharie Risacher,29:51,.660,.667,.750,.167,7.3,13.4,10.1,0.0,3.2,10.5,7.2,18.4,123,119,5.9
Kristaps Porziņģis,21:46,.684,.615,.385,.538,10.0,36.8,22.1,8.0,0.0,0.0,0.0,29.3,150,130,5.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Onyeka Okongwu,19:36,.672,.679,.429,.143,5.6,13.6,9.2,0.0,0.0,5.3,6.3,32.1,122,129,2.9
Mouhamed Gueye,17:56,.509,.500,.167,.333,18.2,14.9,16.7,7.7,0.0,0.0,12.7,17.4,110,134,-7.1
Luke Kennard,15:09,.571,.500,.429,.286,0.0,8.8,4.0,37.8,0.0,0.0,20.2,25.9,111,134,-5.6
Vit Krejci,14:17,.714,.714,.571,.000,0.0,9.3,4.2,34.1,0.0,0.0,12.5,22.2,131,134,4.0
Keaton Wallace,13:38,.000,.000,1.000,.000,0.0,19.6,8.8,32.8,0.0,0.0,50.0,5.8,88,133,-10.1
Asa Newell,6:39,.000,.000,1.000,.000,0.0,20.1,9.0,33.6,7.1,0.0,0.0,6.0,101,117,4.9
Jacob Toppin,6:39,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,104,136,-10.6
Team Totals,240,.554,.532,.453,.168,31.8,83.3,55.0,76.7,3.9,13.0,15.7,100.0,111.0,129.6,
