Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,37:03,.735,.667,.500,.389,0.0,6.6,3.1,4.8,0.0,2.9,4.5,27.9,137,114,4.5
Domantas Sabonis,36:38,.636,.667,.111,.111,8.9,30.2,18.9,4.1,0.0,0.0,17.5,14.6,112,108,-6.4
DeMar DeRozan,36:32,.371,.333,.000,.111,0.0,10.1,4.7,21.9,2.7,0.0,9.6,13.4,94,108,-5.1
Dennis Schröder,33:27,.531,.531,.313,.000,0.0,18.4,8.6,15.1,2.9,0.0,20.0,28.0,86,105,-6.2
Isaac Jones,14:00,.500,.500,.500,.000,15.6,0.0,8.3,9.4,0.0,0.0,0.0,6.7,148,117,-8.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Monk,20:50,.714,.714,.643,.000,0.0,5.9,2.8,29.0,4.7,10.2,6.7,33.7,126,100,21.6
Russell Westbrook,17:26,.700,.700,.400,.000,0.0,7.1,3.3,34.7,2.8,0.0,28.6,18.8,113,109,1.0
Keon Ellis,17:00,.515,.500,.667,.667,0.0,21.7,10.2,7.6,8.7,0.0,34.0,16.2,72,91,-1.1
Dario Šarić,15:42,.868,.750,1.000,1.000,0.0,15.7,7.4,16.6,0.0,0.0,0.0,8.6,186,113,5.7
Drew Eubanks,11:22,.000,.000,.200,.400,0.0,21.7,10.2,10.6,0.0,9.4,0.0,24.2,12,106,-21.7
Dylan Cardwell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Devin Carter,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Daeqwon Plowden,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Maxime Raynaud,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.586,.566,.386,.181,11.4,71.8,39.8,57.5,10.3,8.9,12.7,100.0,107.6,106.6,
