Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,37:36,.548,.464,.321,.393,2.6,3.1,2.8,25.0,2.7,0.0,8.4,42.1,109,114,4.0
Payton Pritchard,34:32,.600,.600,.733,.000,2.8,13.6,7.6,15.3,0.0,0.0,6.3,20.5,117,116,-0.6
Derrick White,32:38,.530,.500,.889,.111,2.9,14.4,8.1,27.1,4.6,5.6,17.5,15.5,108,103,7.4
Neemias Queta,26:12,.846,1.000,.000,.750,3.7,31.3,16.1,6.2,3.8,0.0,27.3,12.3,116,101,0.6
Josh Minott,15:01,.200,.200,.400,.000,19.2,23.4,21.1,18.9,0.0,6.0,0.0,14.7,91,109,-7.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Sam Hauser,28:01,.225,.188,1.000,.250,0.0,8.4,3.8,4.9,3.6,3.2,10.1,15.6,49,109,-8.1
Anfernee Simons,26:16,.524,.462,.615,.231,0.0,4.5,2.0,13.1,0.0,0.0,0.0,24.1,113,120,-2.1
Luka Garza,10:54,.347,.000,1.000,1.000,8.8,10.7,9.7,11.9,4.6,0.0,0.0,11.7,108,107,-6.0
Hugo González,7:59,1.000,1.000,.000,.000,12.0,0.0,6.6,0.0,0.0,0.0,0.0,5.5,209,121,-2.6
Chris Boucher,7:16,.833,.833,.667,.000,0.0,16.1,7.3,0.0,6.9,0.0,0.0,18.2,151,99,8.4
Baylor Scheierman,7:11,,,,,0.0,16.3,7.3,0.0,0.0,0.0,100.0,6.1,0,115,-18.3
Xavier Tillman Sr.,6:24,.000,.000,1.000,.000,15.0,18.3,16.5,20.3,7.8,0.0,0.0,6.9,93,97,3.8
Jordan Walsh,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.522,.478,.573,.247,20.0,63.4,39.6,56.8,12.5,7.5,9.2,100.0,107.5,109.6,
