Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jamal Murray,37:08,.669,.600,.600,.333,0.0,9.2,4.7,29.6,0.0,0.0,14.9,23.5,136,120,3.7
Nikola Jokić,32:47,.861,.868,.105,.158,17.9,34.9,26.5,49.8,3.1,0.0,12.9,30.8,160,107,25.1
Aaron Gordon,30:09,.604,.545,.364,.636,15.5,11.4,13.4,13.3,0.0,0.0,12.4,23.1,131,120,0.8
Christian Braun,29:42,.761,.714,.714,.286,0.0,3.8,1.9,4.3,1.7,0.0,0.0,11.5,169,118,3.8
Cameron Johnson,22:17,.363,.333,.500,.333,5.3,5.1,5.2,10.9,0.0,0.0,12.7,15.3,93,121,-9.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bruce Brown,27:17,.788,.750,.375,.250,8.6,20.9,14.8,5.0,3.8,0.0,0.0,14.1,176,109,11.0
Tim Hardaway Jr.,24:06,.375,.375,.750,.000,0.0,9.5,4.8,5.0,0.0,0.0,0.0,14.4,99,120,-8.3
Peyton Watson,18:17,.000,.000,.333,.000,0.0,18.8,9.5,0.0,2.8,5.0,25.0,9.5,0,107,-15.7
Jonas Valančiūnas,15:13,.470,.375,.000,.750,23.1,30.0,26.6,9.1,0.0,6.1,15.8,36.0,103,110,-9.8
Julian Strawther,3:04,.000,.000,.000,.000,0.0,37.3,18.9,0.0,0.0,0.0,0.0,14.1,0,114,-18.7
Spencer Jones,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Zeke Nnaji,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Jalen Pickett,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Hunter Tyson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.623,.587,.384,.314,36.6,78.6,57.8,54.5,6.4,3.8,11.7,100.0,130.2,115.2,
