Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Franz Wagner,30:50,.566,.474,.263,.368,12.6,8.3,10.0,27.0,4.3,0.0,4.3,30.3,128,88,8.2
Wendell Carter Jr.,28:02,.800,.800,.300,.000,9.3,30.6,22.1,0.0,0.0,4.8,16.7,17.3,124,85,0.6
Paolo Banchero,26:09,.774,.700,.400,.467,5.0,32.8,21.7,24.1,0.0,5.2,14.2,32.6,136,85,13.7
Desmond Bane,19:56,.417,.417,.500,.000,0.0,0.0,0.0,28.5,4.5,0.0,0.0,12.2,119,89,0.7
Jalen Suggs,19:16,.300,.300,.700,.000,0.0,8.9,5.4,31.5,11.5,0.0,23.1,27.3,68,72,-2.1
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Black,24:35,.581,.500,.333,.333,0.0,7.0,4.2,23.7,0.0,2.8,30.4,16.3,100,95,-4.6
Tristan Da Silva,21:54,.200,.200,.400,.000,0.0,7.8,4.7,4.9,2.0,0.0,16.7,11.1,46,93,-11.2
Goga Bitadze,19:58,.938,.938,.250,.000,6.5,21.5,15.5,0.0,2.2,10.2,0.0,16.2,182,81,14.5
Jonathan Isaac,15:52,.709,.833,.333,2.000,0.0,32.4,19.5,0.0,0.0,0.0,15.1,16.9,113,90,-2.1
Tyus Jones,14:44,.750,.750,.250,.000,0.0,11.6,7.0,8.8,0.0,0.0,0.0,11.0,152,95,-3.4
Noah Penda,6:46,.750,.750,.500,.000,0.0,25.3,15.3,53.3,6.6,20.0,33.3,17.9,126,62,31.6
Jett Howard,5:59,.500,.500,1.000,.000,21.7,0.0,8.6,41.2,0.0,0.0,0.0,20.3,139,100,8.5
Jase Richardson,5:59,.000,.000,.000,.000,0.0,14.3,8.6,0.0,0.0,0.0,0.0,6.8,0,96,-14.8
Team Totals,240,.615,.576,.391,.239,21.6,80.4,57.0,68.1,12.0,14.1,14.3,100.0,115.7,87.0,
