Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Mikal Bridges,42:22,6,21,.286,3,12,.250,0,0,,1,4,5,5,7,2,2,1,15,14.1,+7
Karl-Anthony Towns,38:02,13,26,.500,6,14,.429,7,9,.778,2,9,11,4,1,0,0,3,39,31.9,+13
Miles McBride,29:56,4,10,.400,1,6,.167,0,1,.000,1,3,4,4,0,0,0,2,9,6.8,+1
Mitchell Robinson,14:08,0,2,.000,0,0,,0,0,,8,2,10,2,0,0,2,5,0,2.2,-5
OG Anunoby,5:08,1,4,.250,0,1,.000,0,0,,2,1,3,0,0,0,0,1,2,0.9,+1
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Landry Shamet,37:15,12,19,.632,6,12,.500,6,6,1.000,1,1,2,3,0,0,1,3,36,28.4,+11
Josh Hart,33:35,5,8,.625,1,1,1.000,1,2,.500,1,10,11,10,1,0,3,4,12,15.1,+3
Jordan Clarkson,33:13,6,13,.462,3,6,.500,9,11,.818,4,1,5,3,0,0,0,3,24,20.5,+4
Guerschon Yabusele,6:20,1,1,1.000,1,1,1.000,0,0,,0,0,0,1,0,0,0,1,3,3.0,+5
Ariel Hukporti,0:02,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,0
Pacome Dadiet,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Mohamed Diawara,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tyler Kolek,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,48,104,.462,21,53,.396,23,29,.793,20,31,51,32,9,2,8,23,140,,
