Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
CJ McCollum,42:50,.704,.660,.400,.440,2.7,9.8,6.8,15.1,1.1,0.0,11.8,33.1,130,124,4.0
Alex Sarr,37:19,.469,.469,.313,.000,6.2,29.3,19.5,7.1,1.3,3.9,15.8,21.3,91,109,-6.9
Kyshawn George,29:14,.595,.550,.500,.400,3.9,8.6,6.7,26.6,0.0,2.5,20.3,21.2,116,126,-2.7
Khris Middleton,26:28,.300,.300,.300,.000,8.7,3.2,5.5,9.1,5.3,0.0,16.7,19.0,73,118,-10.3
Tre Johnson,23:15,.672,.643,.286,.143,5.0,10.9,8.4,16.7,0.0,0.0,11.8,15.2,135,126,0.9
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bub Carrington,34:46,.786,.786,.714,.000,3.3,14.5,9.8,17.4,0.0,0.0,30.0,12.1,123,123,-2.7
Cam Whitmore,29:19,.689,.591,.455,.727,0.0,5.7,3.3,4.6,3.2,0.0,6.4,22.2,136,122,1.0
Corey Kispert,22:52,1.333,1.333,.667,.000,10.1,3.7,6.4,10.8,0.0,0.0,0.0,5.5,250,130,5.7
Marvin Bagley III,15:39,.750,.750,.167,.000,7.4,5.4,6.2,9.3,8.9,13.9,33.3,24.1,99,104,11.0
Justin Champagnie,2:52,.000,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0,132,-26.6
Malaki Branham,0:27,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,133,-8.7
Anthony Gill,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
AJ Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Will Riley,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Tristan Vukcevic,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,265,.634,.605,.400,.274,23.9,55.6,42.2,52.0,8.8,8.2,15.8,100.0,118.8,120.6,
