Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dyson Daniels,26:59,.253,.222,.222,.222,5.4,18.9,13.3,27.4,3.3,0.0,16.8,18.3,87,93,-7.5
Jalen Johnson,23:50,1.020,1.000,.300,.400,0.0,42.9,25.2,52.2,1.9,0.0,7.8,22.2,193,90,22.6
Kristaps Porziņģis,23:19,.505,.500,.417,.167,6.2,13.1,10.3,31.9,0.0,7.8,7.2,24.7,117,97,0.8
Zaccharie Risacher,22:13,.889,.938,.250,.125,0.0,13.8,8.1,6.4,2.0,4.1,19.2,19.5,119,95,2.1
Nickeil Alexander-Walker,21:44,.568,.500,.364,.273,6.7,23.5,16.6,29.1,0.0,8.3,24.5,31.2,103,94,-4.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Keaton Wallace,23:16,.500,.500,.500,.000,0.0,8.8,5.2,18.4,7.7,0.0,33.3,10.7,96,86,-0.5
Vit Krejci,20:52,.917,.917,.833,.000,0.0,14.7,8.6,23.1,0.0,0.0,0.0,11.9,181,102,4.0
Luke Kennard,20:49,.813,.813,.750,.000,7.0,9.8,8.6,12.3,4.3,0.0,11.1,17.9,137,93,7.4
Onyeka Okongwu,20:38,.998,1.000,.429,1.143,7.0,9.9,8.7,13.3,2.2,0.0,22.2,27.2,147,98,7.3
Mouhamed Gueye,20:24,.250,.250,.750,.000,7.1,10.0,8.8,10.1,4.4,0.0,0.0,8.1,99,93,-3.3
Caleb Houstan,8:07,.600,.600,.800,.000,17.9,0.0,7.4,15.9,5.5,0.0,28.6,35.8,90,93,-8.4
Asa Newell,7:49,1.330,1.500,1.000,2.000,0.0,13.1,7.7,0.0,0.0,11.6,34.7,15.3,132,95,5.4
Team Totals,240,.702,.676,.471,.259,21.2,80.9,56.3,85.7,13.1,11.3,18.2,100.0,124.1,93.3,
