Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Davion Mitchell,33:53,.615,.615,.308,.000,0.0,8.5,4.6,16.2,1.3,0.0,7.1,16.4,121,122,-1.2
Andrew Wiggins,33:14,.612,.615,.385,.154,6.7,20.2,14.0,24.8,0.0,5.1,26.5,22.6,102,118,1.3
Norman Powell,32:30,.715,.694,.556,.111,0.0,5.9,3.2,24.4,0.0,0.0,13.7,26.8,124,126,5.0
Kel'el Ware,27:43,.952,.929,.143,.286,16.1,31.2,24.2,5.0,1.6,3.0,11.3,12.7,173,111,8.1
Pelle Larsson,27:25,.605,.571,.429,.143,0.0,0.0,0.0,17.6,0.0,3.1,28.7,15.1,98,126,-4.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaime Jaquez Jr.,29:51,.337,.267,.267,.200,0.0,9.6,5.2,16.7,0.0,0.0,5.8,23.1,82,124,-11.8
Nikola Jović,22:03,.155,.167,.500,.167,0.0,17.4,9.4,15.3,4.0,7.6,38.3,18.8,37,108,-8.4
Simone Fontecchio,19:14,.825,.786,.714,.286,0.0,20.0,10.7,0.0,2.3,0.0,20.2,20.4,118,115,1.9
Dru Smith,14:07,.375,.375,.250,.000,23.7,20.4,21.9,19.5,3.1,0.0,11.1,25.3,95,113,-7.1
Vladislav Goldin,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Kasparas Jakucionis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Keshad Johnson,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.582,.559,.394,.138,20.9,70.0,47.3,64.4,5.5,10.5,17.4,100.0,105.6,118.4,
