Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Dyson Daniels,35:15,.911,.944,.111,.222,4.1,16.2,10.9,28.1,2.7,0.0,23.3,15.9,147,111,9.3
Jalen Johnson,32:59,.644,.591,.182,.455,0.0,20.8,11.6,23.3,1.4,0.0,18.5,21.3,117,112,-0.7
Nickeil Alexander-Walker,31:57,.733,.682,.455,.545,0.0,3.6,2.0,9.7,0.0,3.1,33.9,28.1,95,121,-7.0
Kristaps Porziņģis,26:25,.547,.250,.125,1.625,0.0,8.7,4.8,15.0,5.4,0.0,0.0,22.6,130,108,1.8
Zaccharie Risacher,25:30,.666,.607,.571,.286,5.7,13.4,10.0,7.0,1.9,0.0,0.0,26.9,139,114,4.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Onyeka Okongwu,26:35,.866,.800,.800,1.400,5.5,25.8,16.9,15.7,1.8,3.7,11.0,14.8,166,108,9.3
Luke Kennard,19:43,.510,.400,.600,.400,0.0,5.8,3.2,0.0,7.3,0.0,33.8,19.6,67,104,-5.7
Mouhamed Gueye,18:01,.563,.625,.750,.250,16.1,6.3,10.7,0.0,0.0,16.3,0.0,10.7,131,114,2.2
Keaton Wallace,10:48,.694,.750,1.000,1.000,13.5,21.2,17.8,25.0,0.0,9.1,25.8,15.6,130,112,8.7
Vit Krejci,10:40,1.167,1.167,.333,.000,0.0,10.7,6.0,17.0,0.0,0.0,0.0,12.2,233,120,11.7
Asa Newell,1:12,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-18.8
Caleb Houstan,0:55,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,124,-4.4
N'Faly Dante,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.702,.646,.417,.583,18.2,66.7,45.3,57.5,10.9,12.2,18.1,100.0,126.4,111.4,
