Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Devin Booker,37:34,.495,.421,.158,.263,11.0,26.3,18.5,38.6,0.0,0.0,19.1,31.5,111,120,-6.7
Grayson Allen,31:12,.583,.583,.583,.000,0.0,0.0,0.0,14.3,1.7,0.0,14.3,20.3,112,120,-2.4
Mark Williams,28:35,.848,.778,.000,.556,4.8,24.7,14.6,0.0,3.8,0.0,15.2,20.9,143,112,3.0
Dillon Brooks,27:43,.881,.833,.500,1.167,0.0,10.2,5.0,15.7,3.9,0.0,9.9,16.4,169,113,9.6
Jalen Green,6:48,.333,.333,.333,.000,20.2,0.0,10.2,21.4,0.0,0.0,0.0,19.9,114,122,-10.6
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Royce O'Neale,28:49,.750,.750,1.000,.000,0.0,34.3,16.9,25.0,3.7,0.0,11.1,14.1,151,111,10.6
Collin Gillespie,26:30,.468,.462,.769,.154,10.4,21.3,15.8,22.1,0.0,0.0,0.0,23.7,129,120,-1.3
Ryan Dunn,19:43,.600,.600,.200,.000,20.9,7.2,14.1,7.4,2.7,0.0,0.0,11.5,154,116,-0.1
Nick Richards,15:16,.667,.667,.000,.000,18.0,27.7,22.8,0.0,0.0,14.3,25.0,11.8,113,108,-3.5
Jordan Goodwin,13:41,.595,.600,1.000,.400,10.0,0.0,5.1,21.3,3.9,0.0,0.0,19.4,149,115,9.6
Oso Ighodaro,4:09,,,,,0.0,0.0,0.0,57.8,0.0,0.0,,0.0,240,122,10.7
Rasheer Fleming,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Nigel Hayes-Davis,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Khaman Maluach,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.618,.578,.458,.253,37.1,85.3,60.9,75.0,10.1,4.5,13.2,100.0,128.2,115.8,
