Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Zach LaVine,36:12,.723,.684,.421,.211,0.0,10.5,5.2,14.7,2.7,0.0,8.8,29.2,128,128,3.8
DeMar DeRozan,34:44,.660,.500,.000,1.000,3.5,18.2,10.8,19.1,0.0,0.0,12.2,21.9,129,132,-3.7
Domantas Sabonis,31:31,.605,.607,.286,.143,3.9,40.1,21.8,29.7,1.5,0.0,11.8,24.9,115,123,2.1
Russell Westbrook,28:42,.558,.500,.444,.444,4.3,4.4,4.3,18.4,5.1,0.0,15.7,20.6,107,123,-3.1
Dennis Schröder,27:47,.278,.278,.333,.000,0.0,9.1,4.5,30.6,3.5,0.0,10.0,16.7,81,126,-7.5
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Malik Monk,27:39,.750,.750,.300,.000,0.0,4.6,2.3,5.6,1.8,0.0,9.1,18.5,125,131,-1.7
Keon Ellis,23:13,.581,.583,.667,.333,5.3,0.0,2.7,5.6,2.1,0.0,0.0,13.8,123,131,-4.1
Drew Eubanks,16:29,.868,1.000,.000,1.000,0.0,23.0,11.3,0.0,0.0,4.9,0.0,8.1,170,127,-4.0
Devin Carter,12:04,.000,.000,.667,.000,10.2,10.5,10.3,9.3,0.0,6.7,0.0,11.5,48,129,-12.9
Isaac Jones,1:39,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,124,136,-8.6
Dylan Cardwell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Doug McDermott,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Maxime Raynaud,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Dario Šarić,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.605,.567,.341,.317,12.8,68.4,40.3,65.1,10.1,3.4,9.7,100.0,114.7,127.9,
