Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Noah Clowney,37:08,.608,.500,.467,.467,0.0,3.6,1.8,5.0,2.7,4.8,21.7,27.7,99,121,-5.7
Michael Porter Jr.,32:44,.647,.611,.500,.167,4.1,20.4,12.2,26.9,1.5,2.7,4.9,27.7,135,123,8.3
Nic Claxton,31:17,.727,.667,.000,.333,12.8,34.1,23.4,15.9,0.0,5.7,12.7,11.2,150,122,2.7
Egor Dёmin,28:04,.250,.250,.600,.000,0.0,14.3,7.1,21.7,0.0,0.0,16.7,19.1,66,130,-14.6
Terance Mann,20:45,.307,.250,.250,.500,12.9,0.0,6.4,35.4,0.0,0.0,29.1,14.8,94,132,-8.4
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ziaire Williams,28:13,.644,.500,.667,.667,9.5,9.5,9.5,0.0,0.0,6.3,20.5,7.7,123,125,-1.4
Tyrese Martin,24:51,.761,.679,.643,.500,5.4,26.8,16.1,27.0,4.0,0.0,19.0,37.8,127,119,13.3
Day'Ron Sharpe,16:43,.665,1.000,.000,2.000,8.0,39.9,23.9,9.8,0.0,0.0,34.7,15.4,87,126,-7.6
Drake Powell,14:28,.798,.500,.000,2.000,0.0,9.2,4.6,20.9,0.0,0.0,21.0,14.7,145,131,-4.6
Jalen Wilson,5:48,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,200,132,-3.6
Tyson Etienne,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
E.J. Liddell,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.615,.547,.453,.413,27.8,83.3,55.6,65.7,5.2,13.0,17.7,100.0,114.1,124.6,
