Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ja Morant,27:14,.529,.357,.143,.643,0.0,10.6,5.7,40.1,1.8,0.0,0.0,27.0,133,104,2.4
Jaylen Wells,27:14,.230,.200,.700,.200,0.0,10.6,5.7,0.0,0.0,0.0,8.4,17.9,46,109,-20.1
Jock Landale,25:56,.450,.438,.250,.250,17.2,14.8,15.9,4.8,0.0,0.0,0.0,14.0,120,107,-7.1
Jaren Jackson Jr.,25:03,.623,.591,.273,.545,0.0,7.7,4.1,5.9,0.0,0.0,6.8,24.0,117,109,-4.0
Kentavious Caldwell-Pope,23:17,.392,.318,.455,.364,0.0,16.5,8.9,27.3,2.0,0.0,7.3,24.2,95,102,-5.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
John Konchar,24:37,.699,.667,.333,.167,4.5,15.6,10.5,10.8,5.8,8.0,0.0,10.7,154,88,10.0
Cedric Coward,23:39,.915,.923,.462,.308,9.4,16.2,13.1,31.5,2.0,0.0,0.0,25.6,181,102,28.6
Santi Aldama,20:54,.500,.500,.333,.000,16.0,23.0,19.8,6.6,0.0,9.4,0.0,17.7,121,99,1.1
Javon Small,20:46,1.031,1.083,.667,.667,0.0,9.2,5.0,42.7,0.0,0.0,0.0,15.3,209,109,16.0
Cam Spencer,15:32,.500,.500,.500,.000,0.0,37.1,19.9,26.7,0.0,0.0,0.0,21.1,117,99,-0.9
PJ Hall,1:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,21.2,0,112,-33.3
GG Jackson II,1:56,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,111,-16.6
Olivier-Maxence Prosper,1:56,.000,.000,1.000,.000,0.0,99.3,53.4,0.0,0.0,0.0,0.0,21.2,0,78,-22.0
Team Totals,240,.576,.531,.402,.330,23.3,78.0,52.7,70.5,6.0,8.2,5.1,100.0,127.2,102.3,
