Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Ivica Zubac,36:55,.388,.417,.000,.167,23.6,15.3,19.4,14.7,1.4,4.5,7.2,16.8,110,138,-6.0
James Harden,36:50,.591,.500,.571,.381,3.9,15.3,9.7,38.7,2.7,0.0,16.9,35.8,116,138,1.4
John Collins,33:58,1.014,1.000,.750,.250,0.0,20.8,10.5,4.2,0.0,0.0,10.1,13.0,172,143,4.7
Kris Dunn,30:14,.731,.731,.462,.000,0.0,0.0,0.0,16.3,1.7,0.0,13.3,22.1,126,144,0.8
Kawhi Leonard,27:38,.571,.464,.357,.429,0.0,25.5,13.0,16.5,1.8,0.0,15.3,31.7,107,138,-6.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nicolas Batum,21:42,1.000,1.000,1.000,.000,0.0,6.5,3.3,0.0,4.6,0.0,0.0,6.2,187,136,3.6
Kobe Brown,21:15,.750,.750,.000,.000,0.0,0.0,0.0,12.8,0.0,0.0,0.0,8.4,162,148,-2.0
Kobe Sanders,16:34,.798,.500,.500,2.000,0.0,8.5,4.3,7.4,0.0,0.0,34.7,15.5,113,146,-10.0
Chris Paul,9:18,.667,.667,.333,.000,0.0,15.2,7.7,16.3,0.0,0.0,0.0,14.4,144,144,-4.4
Cam Christie,1:52,.266,.000,1.000,2.000,0.0,75.6,38.4,0.0,0.0,0.0,0.0,44.9,62,130,-29.1
Yanic Konan Niederhauser,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,148,-9.3
Jahmyl Telfort,1:52,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,148,-6.3
Brook Lopez,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
Team Totals,240,.644,.599,.432,.296,21.2,64.7,43.3,57.1,7.3,3.4,14.9,100.0,122.8,140.5,
