Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Kon Knueppel,34:08,1.009,1.000,.750,.167,3.4,0.0,1.8,5.0,1.5,0.0,13.4,19.5,162,141,7.1
Miles Bridges,30:19,.579,.417,.167,.833,0.0,12.5,6.0,9.6,0.0,3.4,0.0,24.2,133,140,-2.4
Brandon Miller,25:32,.543,.500,.556,.167,0.0,4.9,2.4,21.7,2.0,4.0,0.0,33.8,122,137,0.2
LaMelo Ball,25:06,.587,.536,.500,.214,0.0,20.1,9.7,48.5,0.0,0.0,16.4,32.6,115,139,-5.2
Ryan Kalkbrenner,10:44,.500,.500,.000,.000,10.9,11.8,11.3,12.2,0.0,0.0,0.0,8.3,140,142,-6.3
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Moussa Diabaté,24:53,.521,.500,.000,1.000,14.1,20.3,17.1,5.2,0.0,0.0,0.0,10.3,137,140,-8.5
Collin Sexton,22:54,.610,.538,.000,.308,5.1,11.0,8.0,31.8,0.0,0.0,11.9,32.7,122,142,-2.8
Sion James,21:27,.750,.750,1.000,.000,0.0,11.8,5.7,17.3,2.4,0.0,33.3,6.2,123,136,-1.7
Liam McNeeley,17:53,.375,.375,.500,.000,6.5,35.3,20.4,7.0,0.0,0.0,20.0,12.5,84,136,-10.2
Mason Plumlee,12:23,,,,,28.4,30.6,29.4,9.5,4.1,0.0,100.0,3.6,128,127,-1.3
Drew Peterson,9:00,.000,.000,1.000,.000,0.0,14.0,6.8,0.0,5.6,0.0,0.0,9.9,0,128,-14.3
Pat Connaughton,5:41,.000,.000,1.000,.000,20.6,22.2,21.4,0.0,0.0,0.0,0.0,15.7,44,139,-21.6
Team Totals,240,.601,.547,.424,.306,26.8,71.1,48.1,58.5,5.3,4.3,10.2,100.0,122.3,138.1,
