Unnamed: 0_level_0,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats,Advanced Box Score Stats
Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Paolo Banchero,36:51,.517,.375,.250,.750,3.1,39.5,19.1,37.0,1.3,0.0,12.4,27.1,116,125,1.8
Franz Wagner,34:03,.510,.400,.200,.400,10.1,8.5,9.4,10.2,0.0,0.0,18.5,26.2,99,131,-9.2
Wendell Carter Jr.,30:00,.619,.563,.500,.250,11.4,9.7,10.7,5.4,0.0,0.0,0.0,12.2,147,131,-3.6
Desmond Bane,22:33,.549,.500,.667,.833,5.1,12.9,8.5,13.4,2.1,0.0,26.8,20.5,93,126,-6.6
Jalen Suggs,20:23,.676,.625,.375,.250,5.6,7.1,6.3,35.4,7.0,0.0,18.4,22.0,126,115,8.0
Reserves,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Anthony Black,26:09,.444,.357,.571,.286,4.4,16.7,9.8,17.0,1.8,4.4,11.3,14.0,108,123,-1.7
Tristan Da Silva,25:20,.909,.909,.455,.000,9.0,11.5,10.1,18.2,3.8,0.0,21.4,22.8,129,122,13.2
Goga Bitadze,12:54,1.064,1.000,.000,2.000,0.0,22.6,9.9,23.1,0.0,0.0,0.0,6.0,228,129,3.6
Jonathan Isaac,8:53,.333,.333,.667,.000,0.0,49.1,21.6,0.0,0.0,0.0,0.0,13.9,76,127,-8.3
Tyus Jones,7:31,.000,.000,1.000,.000,0.0,0.0,0.0,17.7,6.4,0.0,0.0,11.0,36,118,-6.1
Jase Richardson,7:08,.000,.000,1.000,.000,0.0,0.0,0.0,18.7,0.0,0.0,50.0,11.5,29,132,-16.1
Jett Howard,5:59,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,146,131,-3.3
Noah Penda,2:15,.515,.333,.000,.667,100.0,0.0,56.9,0.0,0.0,0.0,0.0,71.0,138,132,10.2
Team Totals,240,.574,.500,.410,.398,33.3,81.8,54.7,72.2,9.0,2.4,16.3,100.0,111.4,126.4,
