Unnamed: 0_level_0,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats,Basic Box Score Stats
Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Toumani Camara,10:23,1,4,.250,1,2,.500,1,2,.500,1,2,3,0,0,0,1,1,4,1.1,0
Shaedon Sharpe,8:43,0,3,.000,0,1,.000,0,0,,0,1,1,1,0,0,1,0,0,-2.1,-2
Deni Avdija,4:12,1,1,1.000,0,0,,2,3,.667,0,1,1,0,0,0,2,0,4,1.6,-2
Jrue Holiday,8:54,2,4,.500,2,4,.500,0,0,,0,1,1,2,1,0,0,0,6,6.7,+1
Donovan Clingan,6:49,1,2,.500,0,1,.000,0,0,,3,2,5,0,0,0,1,0,2,2.7,+7
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-
Jerami Grant,6:50,2,3,.667,0,0,,1,2,.500,1,0,1,0,0,0,0,0,5,4.0,-10
Kris Murray,6:47,2,4,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,0,5,3.3,+10
Robert Williams,4:05,1,2,.500,0,0,,0,0,,1,1,2,0,1,1,0,2,2,2.9,-6
Sidy Cissoko,3:17,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0.3,+2
Duop Reath,,,,,,,,,,,,,,,,,,,,,
Caleb Love,,,,,,,,,,,,,,,,,,,,,
Rayan Rupert,,,,,,,,,,,,,,,,,,,,,
Scoot Henderson,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress,Did Not Dress
Damian Lillard,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Matisse Thybulle,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team
Team Totals,60,10,23,.435,4,10,.400,4,7,.571,6,10,16,3,2,1,5,3,28,,
